fold,model,bucket,turbine,n,mae,rmse,bias
2026-01,random_forest_weather,1-24,turbine_1,744,0.17645342363123465,0.22918969110515525,0.059230670664123714
2026-01,random_forest_weather,1-24,turbine_2,744,0.17979217317100782,0.23420974481499204,0.06462544284538776
2026-01,random_forest_weather,25-48,all,1440,0.2107966435743406,0.26177848991394814,0.08233923374166194
2026-01,random_forest_weather,25-48,turbine_1,720,0.20949737230363885,0.26014809862746463,0.07953960603825877
2026-01,random_forest_weather,25-48,turbine_2,720,0.21209591484504228,0.26339878956397855,0.08513886144506509
2026-01,rbf_live,1-24,all,1488,0.16235742205236664,0.21799911894429547,0.04673144401498991
2026-01,rbf_live,1-24,turbine_1,744,0.1619158631806842,0.21650302632037105,0.04888037561530402
2026-01,rbf_live,1-24,turbine_2,744,0.16279898092404907,0.21948501387361022,0.04458251241467581
2026-01,rbf_live,25-48,all,1440,0.1971331756781624,0.2554213962318946,0.07637417771803252
2026-01,rbf_live,25-48,turbine_1,720,0.1971450385143614,0.2547329380962048,0.07870123736820511
2026-01,rbf_live,25-48,turbine_2,720,0.19712131284196338,0.2561080036917551,0.07404711806785992
2026-01,rbf_weather,1-24,all,1488,0.1637154380709574,0.21781491794882585,0.05970041783362031
2026-01,rbf_weather,1-24,turbine_1,744,0.16365844524455248,0.21659920320618425,0.06069588638258901
2026-01,rbf_weather,1-24,turbine_2,744,0.16377243089736232,0.21902388484490354,0.058704949284651614
2026-01,rbf_weather,25-48,all,1440,0.20214748620605832,0.25673983141164086,0.0906623120405617
2026-01,rbf_weather,25-48,turbine_1,720,0.20250097638185352,0.256448881357843,0.09220705458192471
2026-01,rbf_weather,25-48,turbine_2,720,0.20179399603026313,0.25703045211971776,0.0891175694991987
2026-01,spline_live,1-24,all,1488,0.16708491722159205,0.21602882681727617,0.03492604721928421
2026-01,spline_live,1-24,turbine_1,744,0.16604384369720795,0.21400800821031934,0.031608066364739805
2026-01,spline_live,1-24,turbine_2,744,0.16812599074597612,0.2180309162801214,0.038244028073828616
2026-01,spline_live,25-48,all,1440,0.1897883495196096,0.2446096314999181,0.04713825664545419
2026-01,spline_live,25-48,turbine_1,720,0.18816228656717537,0.24291941433935657,0.0437739842527429
2026-01,spline_live,25-48,turbine_2,720,0.19141441247204385,0.246288249378803,0.050502529038165454
2026-01,spline_weather,1-24,all,1488,0.17372525165365735,0.21900736319389208,0.05775946584659038
2026-01,spline_weather,1-24,turbine_1,744,0.17188992225100577,0.2165265681071576,0.05470640047596367
2026-01,spline_weather,1-24,turbine_2,744,0.1755605810563089,0.22146037020202763,0.06081253121721711
2026-01,spline_weather,25-48,all,1440,0.19596755669851665,0.24550673910748746,0.07009080707546653
2026-01,spline_weather,25-48,turbine_1,720,0.1941963277699924,0.24347847914653403,0.06695258159612681
2026-01,spline_weather,25-48,turbine_2,720,0.1977387856270409,0.2475183792910632,0.07322903255480624
